"","date","state","temp","ah","o3","flu","fluT","flulike","flulikeT","fluP","flu_Year","fluR"
"4079",2012-04-08,"Montana",6.28577727387251,4.19030917308745,46.3031462585034,6,22,9,2280,0.00107655502392344,524.4,0.011441647597254
"4080",2012-04-15,"Montana",6.688009154279,5.19402792095851,41.6655683106576,3,22,2,2434,0.000112049002763875,524.4,0.005720823798627
"4081",2012-04-22,"Montana",12.5399659863946,6.45050717165816,44.1433673469388,6,22,10,2489,0.00109573030424778,524.4,0.011441647597254
"4082",2012-04-29,"Montana",8.07142857142857,5.67804628528375,45.6467970521542,9,20,0,2542,0,524.4,0.017162471395881
"4083",2012-05-06,"Montana",9.74149659863946,4.50827302998486,50.9022108843537,2,11,3,2510,0.000217312567910177,524.4,0.003813882532418
"4084",2012-09-30,"Montana",7.38857057974705,5.15601379841934,31.7323554421769,4,39,5,2933,0.000174845043580127,524.4,0.007627765064836
"4085",2012-10-07,"Montana",6.81433381433381,5.13399704172211,29.3457695578231,0,30,4,2685,0,524.4,0
"4086",2012-10-14,"Montana",9.36766827943299,5.35619316763175,32.9770408163265,2,47,5,2886,0.0000737234779787971,524.4,0.003813882532418
"4087",2012-10-21,"Montana",-1.01061737826444,3.93349867942509,23.1696428571429,1,38,2,2600,0.0000202429149797571,524.4,0.001906941266209
"4088",2012-10-28,"Montana",5.57755425402484,5.81344835055285,20.258025085034,4,45,5,2657,0.000167273031405512,524.4,0.007627765064836
"4089",2012-11-04,"Montana",3.03016539949313,4.78660933916023,25.8193027210884,1,31,3,2483,0.0000389747054161849,524.4,0.001906941266209
"4090",2012-11-11,"Montana",-2.90181405895692,3.56801111329245,27.5220734126984,5,58,4,2527,0.000136457295689314,524.4,0.009534706331045
"4091",2012-11-18,"Montana",2.51509270374817,4.34276001877036,29.3124468537415,2,45,9,2109,0.000189663347558084,524.4,0.003813882532418
"4092",2012-11-25,"Montana",-0.278844871281846,3.95508539533767,22.5103103741497,10,51,3,2961,0.000198661024693565,524.4,0.01906941266209
"4093",2012-12-02,"Montana",1.09625314772374,3.86824281251549,33,14,78,5,2674,0.000335615518861592,524.4,0.026697177726926
"4094",2012-12-09,"Montana",-4.82931142887262,3.13355491610127,27.5361394557823,19,83,5,2730,0.000419259455404034,524.4,0.036231884057971
"4095",2012-12-16,"Montana",-5.61977619330561,2.4710266355376,31.34375,41,82,27,2204,0.00612522686025408,524.4,0.078184591914569
"4096",2012-12-23,"Montana",-12.3444317120788,1.90148791366277,25.6286139455782,71,164,9,1426,0.00273235726747169,524.4,0.135392829900839
"4097",2012-12-30,"Montana",-7.63622609537642,2.41210305153285,32.6607142857143,90,197,20,1886,0.00484467435713863,524.4,0.17162471395881
"4098",2013-01-06,"Montana",-4.7723306143445,2.98665243856211,34.5275297619048,116,269,26,2454,0.00456882473951942,524.4,0.221205186880244
"4099",2013-01-13,"Montana",-5.17439273689274,2.77434301021999,32.7001488095238,80,262,36,2589,0.00424579621947228,524.4,0.15255530129672
"4100",2013-01-20,"Montana",-4.09031712432448,2.92136119938586,28.8068664965986,46,224,29,2362,0.00252131970485061,524.4,0.087719298245614
"4101",2013-01-27,"Montana",-4.83363042186572,3.13157207113733,33.6183035714286,50,231,40,3023,0.00286404520608953,524.4,0.09534706331045
"4102",2013-02-03,"Montana",-0.255828594063888,3.52941438205842,35.1040603741497,37,222,26,2717,0.00159489633173844,524.4,0.070556826849733
"4103",2013-02-10,"Montana",-1.76605169397508,3.4000699984732,38.0193452380952,29,164,8,2772,0.000510329778622462,524.4,0.055301296720061
"4104",2013-02-17,"Montana",-3.79316009557945,3.15458847034919,36.3459821428571,30,131,27,2602,0.00237632825014229,524.4,0.05720823798627
"4105",2013-02-24,"Montana",0.235690235690236,3.54781395256232,37.0706845238095,26,128,23,2747,0.00170071896614489,524.4,0.049580472921434
"4106",2013-03-03,"Montana",-3.1038961038961,3.30258679076663,41.3897746598639,17,97,21,2699,0.00136362073773028,524.4,0.032418001525553
"4107",2013-03-10,"Montana",2.39763784301599,3.93765429663917,40.4761904761905,18,80,36,2600,0.00311538461538462,524.4,0.034324942791762
"4108",2013-03-17,"Montana",-3.38524076297186,2.79190333644844,44.4136904761905,19,86,11,2823,0.000860868777236817,524.4,0.036231884057971
"4109",2013-03-24,"Montana",0.454248366013072,3.43123257378897,45.5100977891156,15,64,17,2926,0.00136171394395079,524.4,0.028604118993135
"4110",2013-03-31,"Montana",6.38087147737883,4.4260975629208,44.4326105442177,10,66,3,1924,0.000236250236250236,524.4,0.01906941266209
"4111",2013-04-07,"Montana",0.957972582972583,3.91895914257465,44.0221088435374,6,51,6,2777,0.000254188819928403,524.4,0.011441647597254
"4112",2013-04-14,"Montana",-0.560643638768639,3.65357434038518,44.6659226190476,3,45,1,2762,0.0000241370987207338,524.4,0.005720823798627
"4113",2013-04-21,"Montana",5.10956289081289,3.81027952463291,45.3144132653061,0,40,5,2824,0,524.4,0
"4114",2013-04-28,"Montana",6.97949468766001,4.19241857944387,44.9736394557823,1,37,0,2525,0,524.4,0.001906941266209
"4115",2013-05-05,"Montana",12.5991343445981,5.23242822177868,47.7713647959184,0,38,0,2547,0,524.4,0
"4116",2013-05-12,"Montana",15.1266825168765,6.93272904877463,46.1964285714286,0,24,1,2424,0,524.4,0
"4117",2013-05-19,"Montana",11.4267281105991,7.52755935018738,43.8824404761905,0,24,2,1818,0,524.4,0
"4118",2013-05-26,"Montana",11.6217117895545,8.66392742955468,40.5214710884354,0,16,0,1586,0,524.4,0
"4119",2013-06-02,"Montana",13.118646526711,8.3249283352917,45.2723214285714,0,18,5,2039,0,524.4,0
"4120",2013-06-09,"Montana",15.2453917050691,8.90969578872417,42.8186345966958,0,15,1,1264,0,524.4,0
"4121",2013-06-16,"Montana",15.7273872792227,9.21695143100183,39.8671343537415,0,18,3,1322,0,524.4,0
"4122",2013-06-23,"Montana",18.4823349961975,10.2480848939362,33.969387755102,0,28,1,1275,0,524.4,0
"4123",2013-06-30,"Montana",22.3243454076787,12.0991143287625,38.5515873015873,0,22,0,991,0,524.4,0
"4124",2013-07-07,"Montana",20.5546737213404,10.4000691824334,48.0574404761905,2,22,0,1347,0,524.4,0.003813882532418
"4125",2013-07-14,"Montana",20.4347442680776,10.1122116769601,45.0144557823129,0,14,0,560,0,524.4,0
"4126",2013-07-21,"Montana",20.777189888301,9.13517325122349,44.2105442176871,0,18,1,1371,0,524.4,0
"4127",2013-07-28,"Montana",17.8246810660604,10.0975262299187,40.9345238095238,0,23,0,1636,0,524.4,0
"4128",2013-08-04,"Montana",18.3741105637657,10.1555154107481,40.9020408163265,0,24,0,1335,0,524.4,0
"4129",2013-08-11,"Montana",20.7706622879037,9.98667047924926,47.1357142857143,0,21,0,628,0,524.4,0
"4130",2013-08-18,"Montana",22.1042045541489,8.89836024263991,45.0109126984127,0,19,0,1542,0,524.4,0
"4131",2013-08-25,"Montana",21.7039650169795,10.0559982075189,45.2865403304179,0,24,0,1717,0,524.4,0
"4132",2013-09-01,"Montana",21.0857654889913,10.8141255007308,42.1727607709751,0,14,0,1424,0,524.4,0
"4133",2013-09-08,"Montana",17.5230245423538,10.1671815531072,33.8624574829932,0,21,0,1741,0,524.4,0
"4134",2013-09-15,"Montana",14.542312100567,8.18042825037069,36.9713313896987,0,39,1,1719,0,524.4,0
"4135",2013-09-22,"Montana",9.8405017921147,6.64119387689275,32.3405004859086,0,45,0,1576,0,524.4,0
"4136",2013-09-29,"Montana",7.24833589349718,5.12634099240104,33.406462585034,0,51,2,2347,0,524.4,0
"4137",2013-10-06,"Montana",7.63645673323093,5.07803225398056,31.8968658892128,0,58,3,2637,0,524.4,0
"4138",2013-10-13,"Montana",3.91849026843465,4.89107473945917,30.0208940719145,2,67,2,2511,0.0000237759826910846,524.4,0.003813882532418
"4139",2013-10-20,"Montana",6.15577238853101,5.36930826540549,26.7577745383868,0,54,0,2500,0,524.4,0
"4140",2013-10-27,"Montana",1.37637362637363,4.17553134597404,26.8231292517007,3,57,2,2577,0.0000408471703122766,524.4,0.005720823798627
"4141",2013-11-03,"Montana",0.382783882783883,3.84850594828662,29.3777939747328,8,69,1,2653,0.0000437022348230333,524.4,0.015255530129672
"4142",2013-11-10,"Montana",1.48808623318427,4.10279829817389,26.5532069970845,4,86,5,1693,0.00013736452423797,524.4,0.007627765064836
"4143",2013-11-17,"Montana",-4.8588546529723,2.62730396270408,28.0784742468416,1,52,4,1785,0.0000430941607412196,524.4,0.001906941266209
"4144",2013-11-24,"Montana",-0.302860538154656,3.40241478693056,25.2865646258503,6,68,3,1768,0.00014972052169284,524.4,0.011441647597254
"4145",2013-12-01,"Montana",-14.5467560761678,2.10778343813858,28.9591836734694,14,96,13,2747,0.000690146826841403,524.4,0.026697177726926
"4146",2013-12-08,"Montana",-9.65658930238762,2.28116895479954,32.4043154761905,24,92,11,2433,0.00117943494344073,524.4,0.045766590389016
"4147",2013-12-15,"Montana",-3.89446445244765,2.97697914915178,32.3936011904762,39,124,10,1199,0.00262315370335495,524.4,0.074370709382151
"4148",2013-12-22,"Montana",-3.55108710150727,3.10491126951872,33.7462797619048,67,225,34,706,0.014340572867485,524.4,0.127765064836003
"4149",2013-12-29,"Montana",-4.26417233560091,3.19962494759398,34.374893707483,77,288,52,1750,0.00794444444444444,524.4,0.146834477498093
"4150",2014-01-05,"Montana",-6.14205621642596,2.79465802339526,35.7693148688047,66,241,40,2362,0.00463774633635607,524.4,0.125858123569794
"4151",2014-01-12,"Montana",1.32006506306226,3.74622351265894,36.9642371234208,47,183,25,2461,0.00260900651252434,524.4,0.089626239511823
"4152",2014-01-19,"Montana",-0.242796027319837,3.4504411891198,29.281746031746,39,165,14,2203,0.00150208393512978,524.4,0.074370709382151
"4153",2014-01-26,"Montana",-8.88791325338944,2.2275842966692,34.5501700680272,22,154,4,2747,0.000208019137760674,524.4,0.041952707856598
"4154",2014-02-02,"Montana",-19.192386048777,1.06777884008229,36.6070517492711,20,138,14,2701,0.000751197892353342,524.4,0.03813882532418
"4155",2014-02-09,"Montana",-5.20841173253454,2.94468975253364,38.4041545189504,11,126,4,2780,0.000125613794678543,524.4,0.020976353928299
"4156",2014-02-16,"Montana",-1.25994321389058,3.19051121517171,39.1876822157434,12,103,8,2413,0.000386257287588668,524.4,0.022883295194508
"4157",2014-02-23,"Montana",-14.2964634571777,1.50082510265903,37.0383867832847,9,102,4,2560,0.000137867647058824,524.4,0.017162471395881
"4158",2014-03-02,"Montana",-6.14664415923814,3.04383962127741,38.4243197278912,2,79,11,2726,0.000102157378084456,524.4,0.003813882532418
"4159",2014-03-09,"Montana",3.98122064165297,4.57924391421329,40.4863945578231,8,76,0,2931,0,524.4,0.015255530129672
"4160",2014-03-16,"Montana",-0.0557105037368193,3.47804925840053,40.5884353741497,5,74,3,2894,0.0000700423989988606,524.4,0.009534706331045
"4161",2014-03-23,"Montana",-1.80575910400472,3.55129378350815,39.6989795918367,4,68,1,2879,0.0000204319310218009,524.4,0.007627765064836
"4162",2014-03-30,"Montana",0.545372440109282,4.02748030113257,41.7463556851312,3,79,6,2068,0.000110177998677864,524.4,0.005720823798627
"4163",2014-04-06,"Montana",7.55562787580331,4.27971273232264,45.0816592261905,0,57,1,2968,0,524.4,0
"4164",2014-04-13,"Montana",3.86272883641305,3.81942722351272,46.3117559523809,2,82,1,2900,0.00000841042893187553,524.4,0.003813882532418
"4165",2014-04-20,"Montana",9.01187239815289,4.68355764264649,46.875425170068,1,71,2,2857,0.00000985964791197306,524.4,0.001906941266209
"4166",2014-04-27,"Montana",7.61665220469207,5.05769710280126,42.1292517006803,1,62,1,2906,0.00000555025198143996,524.4,0.001906941266209
"4167",2014-05-04,"Montana",6.76784589355728,5.81325973725649,39.2358099489796,2,57,2,2893,0.0000242569784294819,524.4,0.003813882532418
"4168",2014-05-11,"Montana",8.78480224864864,5.62647961651165,42.7349702380952,3,60,0,2649,0,524.4,0.005720823798627
"4169",2014-05-18,"Montana",14.6224175303123,7.9255117526953,43.8415178571429,3,48,1,1326,0.0000471342383107089,524.4,0.005720823798627
"4170",2014-05-25,"Montana",16.3961787881835,8.44009053093937,42.9931972789116,16,70,0,1690,0,524.4,0.030511060259344
"4171",2014-06-01,"Montana",13.3292597839636,8.05822134511916,41.6873299319728,5,73,2,889,0.000154090327750127,524.4,0.009534706331045
"4172",2014-06-08,"Montana",13.7852794050099,7.28596839991509,39.743218537415,3,48,1,1675,0.0000373134328358209,524.4,0.005720823798627
"4173",2014-06-15,"Montana",13.0680314367989,8.51736729384656,34.7136479591837,1,46,1,1486,0.0000146292936977003,524.4,0.001906941266209
"4174",2014-06-22,"Montana",16.2947765135265,10.0566809361645,35.0887542517007,0,12,1,1598,0,524.4,0
"4175",2014-06-29,"Montana",18.8122050157764,9.15424499403417,39.1377551020408,1,32,0,1464,0,524.4,0.001906941266209
"4176",2014-07-06,"Montana",21.5276550065894,9.67058759713217,41.8993675595238,1,23,0,1722,0,524.4,0.001906941266209
"4177",2014-07-13,"Montana",20.413558608734,9.23708082525673,41.7056203433754,1,39,0,705,0,524.4,0.001906941266209
"4178",2014-07-20,"Montana",20.5375736910648,9.2618987213601,38.5823412698413,1,37,0,1325,0,524.4,0.001906941266209
"4179",2014-07-27,"Montana",21.9417864157448,8.31823574791712,43.0349449303531,1,28,0,1564,0,524.4,0.001906941266209
"4180",2014-08-03,"Montana",20.9204533665318,10.6148925892638,47.4719122023809,0,31,0,1448,0,524.4,0
"4181",2014-08-10,"Montana",21.4966557859703,10.3123164878843,44.8816964285714,0,41,0,1499,0,524.4,0
"4182",2014-08-17,"Montana",17.4599657772037,10.6275319506387,37.5609056122449,0,30,0,1875,0,524.4,0
"4183",2014-08-24,"Montana",15.4600500146295,9.08663249912778,36.1277636054422,0,24,0,2005,0,524.4,0
"4184",2014-08-31,"Montana",13.7496868949038,7.27355672652907,38.4129464285714,0,27,0,1952,0,524.4,0
"4185",2014-09-07,"Montana",9.10486290516532,5.97496172297036,32.0363520408163,0,75,0,2202,0,524.4,0
"4186",2014-09-14,"Montana",14.5878784027004,7.77341938025982,38.2300170068027,0,91,0,2148,0,524.4,0
"4187",2014-09-21,"Montana",17.4811849739896,8.48062808473485,41.4726828231293,0,98,2,2266,0,524.4,0
"4188",2014-09-28,"Montana",8.55103287378829,6.80226083571315,28.6360544217687,0,80,3,3112,0,524.4,0
"4189",2014-10-05,"Montana",11.8250133881713,6.78950603477846,34.7931547619048,3,68,0,3426,0,524.4,0.005720823798627
"4190",2014-10-12,"Montana",9.86788731086977,5.77465962241263,33.5973639455782,3,72,2,3345,0.0000249128051818635,524.4,0.005720823798627
"4191",2014-10-19,"Montana",10.3947368421053,5.99300323483219,35.4784226190476,2,71,4,3150,0.000035770176615247,524.4,0.003813882532418
"4192",2014-10-26,"Montana",6.02763665921561,4.98125163416828,29.2316822562358,12,88,4,3363,0.000162192847295434,524.4,0.022883295194508
"4193",2014-11-02,"Montana",6.1927487854363,5.19618582721991,34.5516277939747,10,93,6,3190,0.00020224491859642,524.4,0.01906941266209
"4194",2014-11-09,"Montana",-13.0455220028391,1.86146554707416,32.9035714285714,5,72,4,2884,0.0000963168438896594,524.4,0.009534706331045
"4195",2014-11-16,"Montana",-3.76642755392755,3.03014855351525,32.3264243197279,11,94,4,3154,0.000148409989341464,524.4,0.020976353928299
"4196",2014-11-23,"Montana",-0.786685463659148,3.8429485391127,30.4811862244898,10,105,3,2318,0.000123258967089856,524.4,0.01906941266209
"4197",2014-11-30,"Montana",-7.66059457587057,2.64539587396348,27.0342261904762,20,139,1,3664,0.0000392698941283654,524.4,0.03813882532418
"4198",2014-12-07,"Montana",4.36224096827434,4.60355249670536,23.4799107142857,42,154,19,3336,0.00155330281229562,524.4,0.080091533180778
"4199",2014-12-14,"Montana",-2.62640923890924,3.813189045077,27.2566964285714,58,214,16,2950,0.00146998257563757,524.4,0.110602593440122
"4200",2014-12-21,"Montana",-2.42237286200701,3.60699672583862,32.4538690476191,100,274,28,1892,0.00540115121680221,524.4,0.1906941266209
"4201",2014-12-28,"Montana",-11.3792333397597,1.99694675251318,31.3854166666667,75,299,20,2027,0.00247494938728503,524.4,0.143020594965675
"4202",2015-01-04,"Montana",-12.3359765274239,1.93996315130505,33.2234268707483,76,283,43,3059,0.00377499286701929,524.4,0.144927536231884
"4203",2015-01-11,"Montana",-5.03425085004032,2.94957459749318,34.5245535714286,71,304,59,3410,0.00404093995987035,524.4,0.135392829900839
"4204",2015-01-18,"Montana",0.879217273954116,3.99512353623598,34.7740221088435,59,243,57,3097,0.0044686813602969,524.4,0.112509534706331
"4205",2015-01-25,"Montana",3.22792022792023,4.28123526079045,25.8808992346939,49,247,71,3469,0.00406025374543528,524.4,0.093440122044241
"4206",2015-02-01,"Montana",-2.45067262172525,3.39116190048897,28.0956632653061,56,300,45,3506,0.00239589275527667,524.4,0.106788710907704
"4207",2015-02-08,"Montana",2.90952809373862,4.59620499592709,28.2885841836735,37,257,21,3460,0.000873799509682643,524.4,0.070556826849733
"4208",2015-02-15,"Montana",-1.31867596341281,3.69772506350041,36.3093112244898,20,191,12,3186,0.000394395637984244,524.4,0.03813882532418
"4209",2015-02-22,"Montana",-8.17789130947026,2.24127253676958,37.7544642857143,19,179,21,3511,0.000634876183232586,524.4,0.036231884057971
"4210",2015-03-01,"Montana",-4.04186748923591,2.39298120531716,40.9595025510204,9,147,14,3500,0.000244897959183673,524.4,0.017162471395881
"4211",2015-03-08,"Montana",7.53314028314028,3.93814019870339,40.640093537415,17,135,22,3068,0.000902989038582259,524.4,0.032418001525553
"4212",2015-03-15,"Montana",6.46783625730994,5.06310331648396,37.3825467687075,7,158,24,3018,0.000352316480861665,524.4,0.013348588863463
"4213",2015-03-22,"Montana",6.75837403337403,4.6807861552161,38.2693452380952,6,141,23,3129,0.000312791116732285,524.4,0.011441647597254
"4214",2015-03-29,"Montana",6.35510785510786,3.82027077632581,44.4770408163265,5,103,4,2249,0.0000863382646872181,524.4,0.009534706331045
"4215",2015-04-05,"Montana",4.19127594627595,4.34199000409621,42.953231292517,9,109,5,3009,0.000137203069690013,524.4,0.017162471395881
"4216",2015-04-12,"Montana",7.50464646464646,4.00700148478357,44.8734410430839,7,101,5,3005,0.000115319352234724,524.4,0.013348588863463
"4217",2015-04-19,"Montana",7.83269841269841,4.61742244477149,45.4458971088435,4,104,6,2991,0.0000771545405447111,524.4,0.007627765064836
"4218",2015-04-26,"Montana",10.35160389359,5.21957973188515,48.8037840136054,3,83,8,2973,0.0000972608901802974,524.4,0.005720823798627
"4219",2015-05-03,"Montana",9.00241966705381,5.35217479816486,46.8389668367347,5,102,2,2860,0.0000342794460441519,524.4,0.009534706331045
"4220",2015-05-10,"Montana",8.50851722802942,6.22264514576073,45.421237244898,3,86,0,3115,0,524.4,0.005720823798627
"4221",2015-05-17,"Montana",9.19407573327434,6.2745503977703,45.4661989795918,1,96,0,2273,0,524.4,0.001906941266209
"4222",2015-05-24,"Montana",12.4908923732094,8.95464553738593,44.5824829931973,3,86,3,2091,0.0000500483801007641,524.4,0.005720823798627
"4223",2015-05-31,"Montana",15.4217897842898,10.1850016703079,41.5662202380952,1,78,0,2027,0,524.4,0.001906941266209
"4224",2015-06-07,"Montana",19.4835539703961,9.64459995071613,46.1822916666667,1,72,0,537,0,524.4,0.001906941266209
"4225",2015-06-14,"Montana",15.6388260730366,8.5504617847866,42.1176658163265,1,59,1,1664,0.0000101857887874837,524.4,0.001906941266209
"4226",2015-06-21,"Montana",19.4677903848636,8.55025948106644,47.0991709183673,1,63,0,1629,0,524.4,0.001906941266209
"4227",2015-06-28,"Montana",23.6209093800122,10.3555334089586,50.5580888605442,0,57,0,1309,0,524.4,0
"4228",2015-07-05,"Montana",18.4776100141954,9.73943052433384,45.733737244898,0,58,2,1819,0,524.4,0
"4229",2015-07-12,"Montana",18.6094512195122,9.24660406624857,40.9176020408163,0,43,0,1747,0,524.4,0
"4230",2015-07-19,"Montana",20.6390041111295,8.39929382238987,38.5925099206349,0,45,1,1818,0,524.4,0
"4231",2015-07-26,"Montana",19.1053499990782,8.08381024031064,37.8024553571429,0,29,3,1904,0,524.4,0
"4232",2015-08-02,"Montana",19.5988724351529,8.47194738043338,37.363244047619,1,40,4,1880,0.0000531914893617021,524.4,0.001906941266209
"4233",2015-08-09,"Montana",23.0114111498258,8.95002856982647,43.4280753968254,2,43,0,1768,0,524.4,0.003813882532418
"4234",2015-08-16,"Montana",15.2761738841878,7.75147889849311,35.5357142857143,0,60,0,1372,0,524.4,0
"4235",2015-08-23,"Montana",19.9330328337297,6.80496734498282,44.8385416666667,0,33,0,2019,0,524.4,0
"4236",2015-08-30,"Montana",16.8023615950445,7.66950856360547,37.1927083333333,0,53,0,2245,0,524.4,0
"4237",2015-09-06,"Montana",13.9004984514131,6.50009112838917,33.9115646258503,5,61,1,2023,0.0000405176535416481,524.4,0.009534706331045
"4238",2015-09-13,"Montana",12.8905457847095,7.11471065095773,37.0081845238095,16,105,4,2851,0.000213792988258088,524.4,0.030511060259344
"4239",2015-09-20,"Montana",16.5406504065041,7.16115327993069,35.061862244898,4,106,3,2298,0.0000492635105177595,524.4,0.007627765064836
"4240",2015-09-27,"Montana",12.2325998285493,6.14765702532016,33.0031887755102,6,161,1,1719,0.0000216795117773948,524.4,0.011441647597254
"4241",2010-10-03,"New York",12.6080876795163,8.83921276086571,28.450583090379,3,300,37,14069,0.0000262989551496197,5119,0.000586051963274077
"4242",2010-10-10,"New York",10.9180421930677,7.85274833566155,31.5376093294461,2,262,47,12712,0.0000282236175231434,5119,0.000390701308849385
"4243",2010-10-17,"New York",9.01269519341002,6.30383382842786,31.8279397473275,2,327,53,14636,0.0000221480610417278,5119,0.000390701308849385
"4244",2010-10-24,"New York",13.2166155112839,9.64715706555635,31.739407191448,4,294,53,14764,0.0000488409939971654,5119,0.000781402617698769
"4245",2010-10-31,"New York",5.16779956427015,5.6094577966934,25.6824040330418,9,360,80,15170,0.0001318391562294,5119,0.00175815588982223
"4246",2010-11-07,"New York",5.66469654528478,5.05827649799953,27.9190716690717,14,407,78,15453,0.000173626265647232,5119,0.00273490916194569
"4247",2010-11-14,"New York",7.46110799875506,6.45501251888098,30.5367337795333,26,421,79,15692,0.000310913832365676,5119,0.005079117015042
"4248",2010-11-21,"New York",5.07335823218176,5.2619126289312,30.9249149659864,28,534,58,10561,0.000287965012960199,5119,0.00546981832389138
"4249",2010-11-28,"New York",2.85183629007158,5.05677486994442,27.89909479921,36,654,244,15007,0.000894995179619542,5119,0.00703262355928892
"4250",2010-12-05,"New York",-3.31040149393091,2.85416392405863,30.5744733377222,64,538,303,14009,0.00257296092978996,5119,0.0125024418831803
"4251",2010-12-12,"New York",-3.12481481481481,3.47714410980321,31.2655529953917,74,697,357,13316,0.0028463832250218,5119,0.0144559484274272
"4252",2010-12-19,"New York",-3.1418082788671,3.13465531557139,30.0796576695194,138,776,388,10082,0.00684388018250347,5119,0.0269583903106075
"4253",2010-12-26,"New York",-1.18802054154995,3.84380177773878,30.6718617134354,216,883,349,8311,0.010272240817168,5119,0.0421957413557335
"4254",2011-01-02,"New York",-2.23922424525366,3.43404007383289,30.7579273644942,252,1164,352,12235,0.00622853989105111,5119,0.0492283649150225
"4255",2011-01-09,"New York",-5.95169420149012,2.59916743342305,33.058115719406,231,989,383,11098,0.00806064401696732,5119,0.0451260011721039
"4256",2011-01-16,"New York",-5.4053427178031,2.84295756565156,32.4933177437642,228,996,356,11564,0.00704721341262664,5119,0.0445399492088299
"4257",2011-01-23,"New York",-6.346379699621,2.84127424377508,28.5897330286281,266,1040,437,13025,0.00858127860623062,5119,0.0519632740769682
"4258",2011-01-30,"New York",-5.53297541238718,2.70867216285984,34.6400891085601,259,996,528,13056,0.0105163300259863,5119,0.0505958194959953
"4259",2011-02-06,"New York",-4.31067277704733,2.91288648522143,36.9623299319728,274,1013,572,14674,0.0105435929616633,5119,0.0535260793123657
"4260",2011-02-13,"New York",1.74045776247007,3.70773575062996,41.3638020833333,345,1136,537,13303,0.0122592939430161,5119,0.0673959757765188
"4261",2011-02-20,"New York",-4.50729710199098,2.71275735612379,37.7055564413265,311,1139,420,11220,0.0102209931781796,5119,0.0607540535260793
"4262",2011-02-27,"New York",0.0134458714252334,3.64548562220729,41.433487457483,250,983,328,12037,0.00693014105118915,5119,0.0488376636061731
"4263",2011-03-06,"New York",2.25637016711446,5.10178216819916,41.3777410964386,184,893,313,11501,0.00560757509474078,5119,0.0359445204141434
"4264",2011-03-13,"New York",5.20940274522507,5.21759626171935,41.419231442577,143,858,339,11218,0.00503654840435015,5119,0.027935143582731
"4265",2011-03-20,"New York",0.46061938084147,3.74333064664108,41.4277127517674,136,732,254,10989,0.00429440866599337,5119,0.0265676890017582
"4266",2011-03-27,"New York",1.54966386554622,3.68735443152868,44.6903565129756,100,615,242,11974,0.00328625300617463,5119,0.0195350654424692
"4267",2011-04-03,"New York",5.90435441575898,5.4058720889842,44.5409911186697,79,632,251,11263,0.00278566989256859,5119,0.0154327016995507
"4268",2011-04-10,"New York",9.23854964207905,7.03425289210244,44.7612709435626,56,561,236,9978,0.00236098739865851,5119,0.0109396366477828
"4269",2011-04-17,"New York",6.86345435610141,6.23447131414906,41.8241314382896,26,432,197,8818,0.00134457716959418,5119,0.005079117015042
"4270",2011-04-24,"New York",13.5758008942283,10.5342499772454,39.3085058309038,16,294,123,9068,0.000738186761250596,5119,0.00312561047079508
"4271",2011-05-01,"New York",11.2967041346453,7.62820325726689,41.2593829198346,4,323,153,9185,0.000206285992608085,5119,0.000781402617698769
"4272",2011-05-08,"New York",14.1635004429122,8.75756919540914,40.6310046161322,2,239,164,9529,0.000144021926460121,5119,0.000390701308849385
"4273",2011-05-15,"New York",13.8216050180756,12.472812915114,33.495954442383,1,307,57,8103,0.0000229134582800193,5119,0.000195350654424692
"4274",2011-05-22,"New York",17.9485782518135,14.133071186053,43.7223222622382,2,221,99,6332,0.000141492040715407,5119,0.000390701308849385
"4275",2011-05-29,"New York",20.0188453159041,13.0298733371619,48.483103894711,0,207,88,4949,0,5119,0
"4276",2011-06-05,"New York",20.7362338097632,14.5725064485594,52.9626464474679,0,188,8,5423,0,5119,0
"4277",2011-06-12,"New York",17.9837282434341,13.0583657069661,41.5730817552246,0,153,5,5500,0,5119,0
"4278",2011-06-19,"New York",20.2379599703129,15.0284331918419,38.7616864313293,1,170,7,5189,0.00000793533832881775,5119,0.000195350654424692
"4279",2011-06-26,"New York",20.7345716919246,14.1026697032477,41.7342112520684,0,127,7,5141,0,5119,0
"4280",2011-07-03,"New York",22.78488113194,15.6756641919633,47.5596301020408,0,128,2,3715,0,5119,0
"4281",2011-07-10,"New York",23.2639774640015,14.510834355706,48.8295432458698,1,126,3,5167,0.00000460799764070521,5119,0.000195350654424692
"4282",2011-07-17,"New York",26.3785065772341,18.5712624900835,58.9701814058957,2,122,7,4808,0.0000238673249502196,5119,0.000390701308849385
"4283",2011-07-24,"New York",23.3432620667315,17.0230362314824,38.9836624464601,1,90,7,5100,0.0000152505446623094,5119,0.000195350654424692
"4284",2011-07-31,"New York",23.1258049886621,16.4771870960354,42.3878117913832,0,123,8,4677,0,5119,0
"4285",2011-08-07,"New York",22.0658574540927,16.2035050456717,39.5062208679768,1,129,6,4784,0.00000972233024811387,5119,0.000195350654424692
"4286",2011-08-14,"New York",21.4722284469343,16.3041712410164,43.323436318972,0,49,7,5306,0,5119,0
"4287",2011-08-21,"New York",20.8857952069717,15.3819297874214,37.7127810846561,0,121,6,6756,0,5119,0
"4288",2011-08-28,"New York",20.491101647008,14.6070072908268,40.4397448979592,0,119,10,6363,0,5119,0
"4289",2011-09-04,"New York",19.3783597883598,16.025954909571,32.8267796404276,0,56,8,5237,0,5119,0
